date,open,high,low,close,volume,average,barCount
2025-01-07 12:00:00-05:00,393.15,394.18,393.09,393.7,160578.0,393.746,680
2025-01-07 12:01:00-05:00,393.67,394.31,393.66,394.0,98404.0,394.014,433
2025-01-07 12:02:00-05:00,394.07,394.07,393.26,393.52,71104.0,393.59,381
2025-01-07 12:03:00-05:00,393.36,393.62,393.1,393.17,53018.0,393.309,210
2025-01-07 12:04:00-05:00,393.16,393.29,392.65,393.0,124364.0,392.928,686
2025-01-07 12:05:00-05:00,392.87,393.45,392.72,393.41,64469.0,393.093,247
2025-01-07 12:06:00-05:00,393.27,393.85,393.13,393.62,55369.0,393.604,275
2025-01-07 12:07:00-05:00,393.79,394.11,393.51,393.85,61337.0,393.858,336
2025-01-07 12:08:00-05:00,393.99,394.3,393.7,393.96,63540.0,394.063,288
2025-01-07 12:09:00-05:00,393.9,394.68,393.8,394.3,76973.0,394.338,363
2025-01-07 12:10:00-05:00,394.16,394.23,393.33,393.6,79592.0,393.725,364
2025-01-07 12:11:00-05:00,393.54,393.95,393.49,393.63,50570.0,393.751,220
2025-01-07 12:12:00-05:00,393.67,394.3,393.44,394.21,52741.0,393.952,299
2025-01-07 12:13:00-05:00,394.13,395.11,394.07,394.67,84394.0,394.682,418
2025-01-07 12:14:00-05:00,394.66,395.25,394.25,395.08,80574.0,394.777,349
2025-01-07 12:15:00-05:00,395.0,395.35,394.56,394.63,88755.0,395.022,373
2025-01-07 12:16:00-05:00,394.6,394.8,394.31,394.74,60785.0,394.558,276
2025-01-07 12:17:00-05:00,394.73,395.0,394.5,394.7,58648.0,394.725,265
2025-01-07 12:18:00-05:00,394.87,395.24,394.76,395.22,50614.0,394.954,247
2025-01-07 12:19:00-05:00,395.27,395.92,395.19,395.62,108525.0,395.604,449
2025-01-07 12:20:00-05:00,395.67,395.87,395.37,395.59,61142.0,395.608,238
2025-01-07 12:21:00-05:00,395.45,396.25,395.44,396.0,85023.0,395.844,325
2025-01-07 12:22:00-05:00,396.07,396.12,395.55,395.59,60596.0,395.855,272
2025-01-07 12:23:00-05:00,395.62,395.77,395.06,395.66,97690.0,395.462,347
2025-01-07 12:24:00-05:00,395.64,395.79,395.21,395.29,44217.0,395.515,189
2025-01-07 12:25:00-05:00,395.29,395.51,395.06,395.46,48336.0,395.275,238
2025-01-07 12:26:00-05:00,395.38,395.63,394.9,395.14,60787.0,395.255,331
2025-01-07 12:27:00-05:00,395.29,395.4,394.56,394.78,82099.0,394.946,336
